;STATION;NAME;DATE;PRCP;SNOW;TAVG;TMAX;TMIN
66875;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-21;0.0;0.0;20.0;31.0;0.0
66876;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-22;0.01;0.0;10.0;22.0;-1.0
66877;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-23;0.0;0.0;21.0;26.0;14.0
66878;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-24;0.01;0.1;8.0;14.0;-3.0
66879;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-25;0.02;1.2;2.0;6.0;-1.0
66880;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-26;0.0;0.2;-4.0;-1.0;-17.0
66881;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-27;0.0;0.0;-12.0;4.0;-20.0
66882;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-28;0.0;0.0;9.0;20.0;3.0
66883;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-29;0.0;0.0;20.0;24.0;17.0
66884;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-30;0.06;0.7;24.0;26.0;22.0
66885;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-31;0.0;0.0;24.0;27.0;13.0
66886;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-01;0.0;0.0;21.0;24.0;19.0
66887;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-02;0.0;0.0;22.0;25.0;20.0
66888;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-03;0.02;0.2;25.0;27.0;23.0
66889;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-04;0.0;0.1;15.0;23.0;6.0
66890;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-05;0.0;0.0;4.0;7.0;-8.0
66891;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-06;0.0;0.0;-10.0;-7.0;-19.0
66892;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-07;0.0;0.0;-16.0;-9.0;-23.0
66893;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-08;0.0;0.0;-14.0;-5.0;-22.0
66894;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-09;0.0;0.0;-8.0;-3.0;-13.0
66895;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-10;0.0;0.0;-10.0;-4.0;-17.0
66896;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-11;0.0;0.0;-15.0;-9.0;-19.0
66897;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-12;0.0;0.0;-17.0;-10.0;-25.0
66898;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-13;0.0;0.0;-19.0;-12.0;-27.0
66899;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-14;0.0;0.0;-18.0;-6.0;-26.0
66900;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-15;0.0;0.0;-12.0;4.0;-23.0
66901;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-16;0.0;0.0;-8.0;5.0;-19.0
66902;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-17;0.0;0.0;-3.0;9.0;-10.0
66903;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-18;0.0;0.0;4.0;17.0;-8.0
66904;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-19;0.0;0.0;9.0;19.0;-5.0
66905;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-20;0.0;0.0;14.0;29.0;5.0
66906;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-21;0.0;0.0;24.0;40.0;12.0
66907;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-22;0.0;0.0;36.0;47.0;29.0
66908;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-23;0.1;1.5;33.0;36.0;22.0
66909;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-24;0.0;0.0;20.0;30.0;4.0
66910;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-25;0.0;0.0;22.0;35.0;8.0
66911;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-26;0.0;0.0;35.0;45.0;18.0
66912;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-27;0.02;0.3;11.0;18.0;1.0
66913;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-02-28;0.02;0.2;6.0;20.0;-4.0
66914;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-01;0.0;0.0;5.0;22.0;-10.0
66915;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-02;0.0;0.0;32.0;53.0;21.0
66916;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-03;0.0;0.0;26.0;42.0;14.0
66917;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-04;0.0;0.0;33.0;50.0;20.0
66918;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-05;0.0;0.0;34.0;52.0;19.0
66919;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-06;0.0;0.0;36.0;50.0;24.0
66920;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-07;0.0;0.0;43.0;56.0;29.0
66921;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-08;0.0;0.0;39.0;59.0;21.0
66922;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-09;0.0;0.0;47.0;64.0;31.0
66923;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-10;0.0;0.0;30.0;33.0;25.0
66924;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-11;0.0;0.0;28.0;36.0;10.0
66925;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-12;0.0;0.0;21.0;43.0;6.0
66926;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-13;0.0;0.0;40.0;58.0;26.0
66927;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-14;0.0;0.0;33.0;46.0;18.0
66928;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-15;0.0;0.0;31.0;38.0;19.0
66929;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-16;0.0;0.0;33.0;38.0;27.0
66930;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-17;0.0;0.0;35.0;45.0;20.0
66931;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-18;0.0;0.0;32.0;53.0;16.0
66932;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-19;0.0;0.0;39.0;57.0;23.0
66933;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-20;0.0;0.0;47.0;67.0;33.0
66934;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-21;0.13;0.0;46.0;53.0;33.0
66935;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-22;0.0;0.0;36.0;51.0;21.0
66936;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-23;0.0;0.0;40.0;58.0;24.0
66937;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-24;0.0;0.0;31.0;45.0;19.0
66938;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-25;0.0;0.0;33.0;55.0;15.0
66939;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-26;0.1;0.0;38.0;43.0;32.0
66940;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-27;0.0;0.0;37.0;48.0;20.0
66941;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-28;0.0;0.0;30.0;46.0;15.0
66942;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-29;0.0;0.0;48.0;73.0;30.0
66943;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-30;0.0;0.0;28.0;30.0;16.0
66944;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-03-31;0.0;0.0;22.0;34.0;10.0
66945;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-01;0.0;0.0;31.0;55.0;15.0
66946;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-02;0.0;0.0;48.0;70.0;34.0
66947;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-03;0.0;0.0;47.0;70.0;23.0
66948;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-04;0.0;0.0;51.0;68.0;34.0
66949;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-05;0.0;0.0;51.0;71.0;28.0
66950;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-06;0.0;0.0;43.0;59.0;24.0
66951;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-07;0.0;0.0;45.0;58.0;31.0
66952;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-08;0.5;;45.0;49.0;40.0
66953;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-09;0.14;0.0;42.0;53.0;34.0
66954;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-10;0.0;0.0;42.0;60.0;27.0
66955;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-11;0.0;0.0;44.0;58.0;30.0
66956;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-12;0.1;0.2;37.0;41.0;26.0
66957;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-13;0.14;2.4;27.0;30.0;25.0
66958;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-14;0.0;0.1;29.0;31.0;27.0
66959;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-15;0.0;0.0;34.0;47.0;29.0
66960;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-16;0.0;0.0;40.0;49.0;29.0
66961;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-17;0.0;0.0;41.0;61.0;26.0
66962;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-04-18;0.0;0.0;38.0;45.0;27.0
8940;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-01;0.0;0.0;;30.0;6.0
8941;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-02;0.0;0.0;;37.0;28.0
8942;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-03;0.04;1.0;;34.0;25.0
8943;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-04;0.0;0.0;;28.0;5.0
8944;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-05;0.0;0.0;;42.0;7.0
8945;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-06;0.0;0.0;;32.0;18.0
8946;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-07;0.0;0.0;;32.0;16.0
8947;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-08;0.0;0.0;;19.0;-12.0
8948;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-09;0.0;0.0;;8.0;-7.0
8949;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-10;0.0;0.0;;20.0;-1.0
8950;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-11;0.0;0.0;;1.0;-18.0
8951;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-12;0.0;0.0;;3.0;-17.0
8952;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-13;0.0;0.0;;18.0;2.0
8953;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-14;0.0;0.0;;20.0;0.0
8954;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-15;0.12;1.5;;20.0;-7.0
8955;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-16;0.0;0.0;;-5.0;-22.0
8956;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-17;0.0;0.0;;-1.0;-24.0
8957;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-18;0.25;2.0;;25.0;-1.0
8958;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-19;0.0;0.0;;-1.0;-10.0
8959;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-20;0.0;0.0;;-1.0;-14.0
8960;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-21;0.0;0.0;;8.0;-16.0
8961;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-22;0.0;0.0;;26.0;1.0
8962;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-23;0.0;0.0;;30.0;17.0
8963;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-24;0.0;0.0;;22.0;19.0
8964;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-25;0.0;0.0;;24.0;18.0
8965;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-26;0.0;0.0;;26.0;13.0
8966;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-27;0.01;0.0;;32.0;14.0
8967;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-28;0.0;0.0;;18.0;12.0
8968;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-29;0.03;0.0;;23.0;17.0
8969;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-30;0.0;0.0;;29.0;21.0
8970;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-01-31;0.0;0.0;;29.0;23.0
8971;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-01;0.0;0.0;;30.0;22.0
8972;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-02;0.0;0.0;;47.0;22.0
8973;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-03;0.0;0.0;;36.0;22.0
8974;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-04;0.0;0.0;;22.0;6.0
8975;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-05;0.0;0.0;;22.0;6.0
8976;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-06;0.0;0.0;;28.0;12.0
8977;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-07;0.0;0.0;;16.0;-7.0
8978;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-08;0.0;0.0;;18.0;-9.0
8979;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-09;0.0;0.0;;32.0;17.0
8980;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-10;0.0;0.0;;30.0;19.0
8981;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-11;0.0;0.0;;27.0;16.0
8982;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-12;0.02;1.0;;32.0;3.0
8983;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-13;0.0;0.0;;3.0;-13.0
8984;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-14;0.0;0.0;;3.0;-14.0
8985;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-15;0.0;0.0;;30.0;-5.0
8986;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-16;0.0;0.0;;27.0;8.0
8987;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-17;0.08;1.0;;20.0;9.0
8988;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-18;0.0;0.0;;28.0;9.0
8989;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-19;0.0;0.0;;9.0;-9.0
8990;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-20;0.0;0.0;;5.0;-14.0
8991;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-21;0.0;0.0;;29.0;-6.0
8992;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-22;0.0;0.0;;36.0;12.0
8993;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-23;0.0;0.0;;42.0;11.0
8994;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-24;0.0;0.0;;38.0;18.0
8995;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-25;0.0;0.0;;33.0;19.0
8996;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-26;0.0;0.0;;22.0;16.0
8997;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-27;0.0;0.0;;23.0;10.0
8998;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-28;0.01;0.0;;27.0;10.0
8999;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-02-29;0.0;0.0;;32.0;18.0
9000;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-01;0.0;0.0;;38.0;22.0
9001;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-02;0.0;0.0;;36.0;15.0
9002;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-03;0.0;0.0;;39.0;13.0
9003;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-04;0.01;0.2;;37.0;22.0
9004;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-05;0.0;0.0;;41.0;21.0
9005;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-06;0.0;0.0;;41.0;21.0
9006;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-07;0.0;0.0;;38.0;22.0
9007;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-08;0.0;0.0;;44.0;27.0
9008;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-09;0.0;0.0;;32.0;12.0
9009;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-10;0.0;0.0;;26.0;11.0
9010;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-11;0.0;0.0;;39.0;17.0
9011;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-12;0.0;0.0;;48.0;28.0
9012;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-13;0.0;0.0;;37.0;20.0
9013;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-14;0.0;0.0;;25.0;13.0
9014;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-15;0.0;0.0;;23.0;11.0
9015;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-16;0.0;0.0;;31.0;16.0
9016;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-17;0.0;0.0;;31.0;19.0
9017;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-18;0.02;0.0;;38.0;16.0
9018;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-19;0.0;0.0;;32.0;17.0
9019;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-20;0.0;0.0;;18.0;6.0
9020;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-21;0.0;0.0;;22.0;4.0
9021;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-22;0.0;0.0;;30.0;14.0
9022;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-23;0.0;0.0;;37.0;19.0
9023;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-24;0.0;0.0;;47.0;18.0
9024;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-25;0.0;0.0;;50.0;29.0
9025;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-26;0.0;0.0;;32.0;21.0
9026;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-27;0.0;0.0;;44.0;23.0
9027;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-28;0.0;0.0;;55.0;29.0
9028;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-29;0.0;0.0;;49.0;27.0
9029;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-30;0.0;0.0;;53.0;25.0
9030;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-03-31;0.0;0.0;;59.0;26.0
9031;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-01;0.0;0.0;;54.0;36.0
9032;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-02;0.14;0.0;;53.0;17.0
9033;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-03;0.08;1.0;;18.0;13.0
9034;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-04;0.0;0.0;;25.0;8.0
9035;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-05;0.0;0.0;;33.0;9.0
9036;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-06;0.03;0.0;;42.0;19.0
9037;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-07;0.0;0.0;;50.0;19.0
9038;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-08;0.0;0.0;;56.0;19.0
9039;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-09;0.0;0.0;;45.0;25.0
9040;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-10;0.0;0.0;;39.0;24.0
9041;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-11;0.0;0.0;;53.0;30.0
9042;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-12;0.0;0.0;;42.0;25.0
9043;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-13;0.0;0.0;;32.0;20.0
9044;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-14;0.0;0.0;;26.0;16.0
9045;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-15;0.0;0.0;;28.0;16.0
9046;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-16;0.0;0.0;;38.0;14.0
9047;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-17;0.0;0.0;;43.0;22.0
9048;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-18;0.0;0.0;;55.0;27.0
9049;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-19;0.0;0.0;;57.0;25.0
9050;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-20;0.0;0.0;;54.0;25.0
9051;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-21;0.0;0.0;;56.0;25.0
9052;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-22;0.0;0.0;;58.0;25.0
9053;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-23;0.0;0.0;;68.0;31.0
9054;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-24;0.0;0.0;;67.0;40.0
9055;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-25;0.0;0.0;;63.0;43.0
9056;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-26;0.02;0.0;;58.0;31.0
9057;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-27;0.02;0.0;;66.0;31.0
9058;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-28;0.1;0.0;;70.0;32.0
9059;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-29;0.15;0.0;;57.0;42.0
9060;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-04-30;0.0;0.0;;64.0;35.0
9061;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-01;0.0;;;72.0;37.0
9062;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-02;0.0;;;68.0;48.0
9063;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-03;0.0;;;68.0;34.0
9064;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-04;0.0;;;55.0;34.0
9065;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-05;1.28;;;43.0;38.0
9066;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-06;0.05;;;47.0;38.0
9067;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-07;0.03;;;63.0;37.0
9068;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-08;0.0;;;51.0;29.0
9069;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-09;0.07;;;52.0;28.0
9070;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-10;0.14;;;44.0;30.0
9071;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-11;0.0;;;46.0;28.0
9072;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-12;0.0;;;48.0;26.0
9073;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-13;0.03;;;53.0;26.0
9074;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-14;0.3;;;49.0;38.0
9075;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-15;0.0;;;58.0;39.0
9076;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-16;0.0;;;67.0;39.0
9077;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-17;0.0;;;65.0;41.0
9078;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-18;0.0;;;72.0;42.0
9079;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-19;0.0;;;75.0;46.0
9080;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-20;0.0;;;75.0;51.0
9081;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-21;0.0;;;71.0;55.0
9082;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-22;0.03;;;73.0;58.0
9083;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-23;0.0;;;80.0;58.0
9084;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-24;0.0;;;81.0;57.0
9085;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-25;0.57;;;66.0;52.0
9086;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-26;0.0;;;65.0;52.0
9087;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-27;0.0;;;76.0;54.0
9088;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2020-05-28;0.0;;;79.0;53.0
